47,https://www.kaggle.com/c/godaddy-microbusiness-density-forecasting/discussion/418355,44,GoDaddy - Microbusiness Density Forecasting,"$60,000","3,547",Featured,SMAPE,2023
48,https://www.kaggle.com/c/godaddy-microbusiness-density-forecasting/discussion/417946,48,GoDaddy - Microbusiness Density Forecasting,"$60,000","3,547",Featured,SMAPE,2023
49,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417255,2,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
50,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417536,3,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
51,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417779,4,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
52,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417642,5,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
53,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417274,6,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
54,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417430,7,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
55,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417383,8,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
56,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417361,9,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
57,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417363,10,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
58,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/418921,12,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
59,https://www.kaggle.com/c/vesuvius-challenge-ink-detection/discussion/417444,13,Vesuvius Challenge - Ink Detection,"$1,000,000","1,249",Featured,DiceFBeta,2023
60,https://www.kaggle.com/c/playground-series-s3e16/discussion/416769,5,Regression with a Crab Age Dataset,Swag,"1,429",Playground,Mean Absolute Error,2023
61,https://www.kaggle.com/c/playground-series-s3e16/discussion/416819,11,Regression with a Crab Age Dataset,Swag,"1,429",Playground,Mean Absolute Error,2023
62,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/416873,2,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
63,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/416918,3,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
64,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/416816,4,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
65,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/417045,5,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
66,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/416842,9,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
67,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/420471,12,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
68,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/417002,16,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
69,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/417186,30,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
70,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/416847,39,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
71,https://www.kaggle.com/c/image-matching-challenge-2023/discussion/416777,42,Image Matching Challenge 2023,"$50,000",494,Research,imc2023,2023
72,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/416057,2,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
73,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/417717,3,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
74,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/416410,4,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
75,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/418275,5,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
76,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/415992,6,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
77,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/416021,8,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
78,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/416513,10,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
79,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/418008,11,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
80,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/416248,12,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
81,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/416106,20,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
82,https://www.kaggle.com/c/tlvmc-parkinsons-freezing-gait-prediction/discussion/415975,21,Parkinsons Freezing of Gait Prediction,"$100,000","1,379",Research,sklearn_average_precision_score,2023
83,https://www.kaggle.com/c/playground-series-s3e15/discussion/413826,2,"Playground Series - Season 3, Episode 15",Swag,693,Playground,Mean Absolute Error,2023
84,https://www.kaggle.com/c/playground-series-s3e15/discussion/414027,3,"Playground Series - Season 3, Episode 15",Swag,693,Playground,Mean Absolute Error,2023
85,https://www.kaggle.com/c/playground-series-s3e15/discussion/413742,5,"Playground Series - Season 3, Episode 15",Swag,693,Playground,Mean Absolute Error,2023
86,https://www.kaggle.com/c/playground-series-s3e15/discussion/413839,6,"Playground Series - Season 3, Episode 15",Swag,693,Playground,Mean Absolute Error,2023
87,https://www.kaggle.com/c/playground-series-s3e15/discussion/413808,9,"Playground Series - Season 3, Episode 15",Swag,693,Playground,Mean Absolute Error,2023
88,https://www.kaggle.com/c/playground-series-s3e15/discussion/413977,11,"Playground Series - Season 3, Episode 15",Swag,693,Playground,Mean Absolute Error,2023
89,https://www.kaggle.com/c/playground-series-s3e15/discussion/413749,14,"Playground Series - Season 3, Episode 15",Swag,693,Playground,Mean Absolute Error,2023
90,https://www.kaggle.com/c/birdclef-2023/discussion/412707,2,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
91,https://www.kaggle.com/c/birdclef-2023/discussion/414102,3,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
92,https://www.kaggle.com/c/birdclef-2023/discussion/412753,4,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
93,https://www.kaggle.com/c/birdclef-2023/discussion/412903,5,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
94,https://www.kaggle.com/c/birdclef-2023/discussion/412708,6,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
95,https://www.kaggle.com/c/birdclef-2023/discussion/412922,7,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
96,https://www.kaggle.com/c/birdclef-2023/discussion/412794,9,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
97,https://www.kaggle.com/c/birdclef-2023/discussion/412742,20,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
98,https://www.kaggle.com/c/birdclef-2023/discussion/412996,24,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
99,https://www.kaggle.com/c/birdclef-2023/discussion/412869,37,BirdCLEF 2023,"$50,000","1,189",Research,buffered_cmAP,2023
100,https://www.kaggle.com/c/amp-parkinsons-disease-progression-prediction/discussion/411398,4,AMP®-Parkinsons Disease Progression Prediction,"$60,000","1,805",Featured,SMAPE,2023
101,https://www.kaggle.com/c/amp-parkinsons-disease-progression-prediction/discussion/411388,5,AMP®-Parkinsons Disease Progression Prediction,"$60,000","1,805",Featured,SMAPE,2023
102,https://www.kaggle.com/c/amp-parkinsons-disease-progression-prediction/discussion/411395,8,AMP®-Parkinsons Disease Progression Prediction,"$60,000","1,805",Featured,SMAPE,2023
103,https://www.kaggle.com/c/amp-parkinsons-disease-progression-prediction/discussion/411380,9,AMP®-Parkinsons Disease Progression Prediction,"$60,000","1,805",Featured,SMAPE,2023
104,https://www.kaggle.com/c/amp-parkinsons-disease-progression-prediction/discussion/411394,12,AMP®-Parkinsons Disease Progression Prediction,"$60,000","1,805",Featured,SMAPE,2023
105,https://www.kaggle.com/c/amp-parkinsons-disease-progression-prediction/discussion/411436,13,AMP®-Parkinsons Disease Progression Prediction,"$60,000","1,805",Featured,SMAPE,2023
106,https://www.kaggle.com/c/playground-series-s3e14/discussion/410639,4,"Playground Series - Season 3, Episode 14",Swag,"1,875",Playground,Mean Absolute Error,2023
107,https://www.kaggle.com/c/playground-series-s3e14/discussion/410666,7,"Playground Series - Season 3, Episode 14",Swag,"1,875",Playground,Mean Absolute Error,2023
108,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410606,2,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
109,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410686,3,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
110,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410798,4,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
111,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410688,5,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
112,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410768,6,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
113,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410618,7,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
114,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410611,11,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
115,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410657,12,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
116,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410610,33,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
117,https://www.kaggle.com/c/stable-diffusion-image-to-prompts/discussion/410609,36,Stable Diffusion - Image to Prompts,"$50,000","1,231",Featured,MeanCosineSimilarity,2023
118,https://www.kaggle.com/c/lux-ai-season-2/discussion/405476,2,Lux AI Season 2,"$55,000",637,Featured,lux_ai_s2,2023
119,https://www.kaggle.com/c/lux-ai-season-2/discussion/404921,3,Lux AI Season 2,"$55,000",637,Featured,lux_ai_s2,2023
120,https://www.kaggle.com/c/lux-ai-season-2/discussion/406702,4,Lux AI Season 2,"$55,000",637,Featured,lux_ai_s2,2023
121,https://www.kaggle.com/c/lux-ai-season-2/discussion/405245,6,Lux AI Season 2,"$55,000",637,Featured,lux_ai_s2,2023
122,https://www.kaggle.com/c/lux-ai-season-2/discussion/411725,10,Lux AI Season 2,"$55,000",637,Featured,lux_ai_s2,2023
123,https://www.kaggle.com/c/lux-ai-season-2/discussion/407723,15,Lux AI Season 2,"$55,000",637,Featured,lux_ai_s2,2023
124,https://www.kaggle.com/c/playground-series-s3e13/discussion/407829,2,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
125,https://www.kaggle.com/c/playground-series-s3e13/discussion/406409,3,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
126,https://www.kaggle.com/c/playground-series-s3e13/discussion/406812,4,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
127,https://www.kaggle.com/c/playground-series-s3e13/discussion/406313,5,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
128,https://www.kaggle.com/c/playground-series-s3e13/discussion/406395,15,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
129,https://www.kaggle.com/c/playground-series-s3e13/discussion/406366,29,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
130,https://www.kaggle.com/c/playground-series-s3e13/discussion/405616,31,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
131,https://www.kaggle.com/c/playground-series-s3e13/discussion/406396,58,"Playground Series - Season 3, Episode 13",Swag,934,Playground,Mean Average Precision at K,2023
132,https://www.kaggle.com/c/asl-signs/discussion/406306,2,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
133,https://www.kaggle.com/c/asl-signs/discussion/406568,3,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
134,https://www.kaggle.com/c/asl-signs/discussion/406673,4,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
135,https://www.kaggle.com/c/asl-signs/discussion/406491,5,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
136,https://www.kaggle.com/c/asl-signs/discussion/406537,6,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
137,https://www.kaggle.com/c/asl-signs/discussion/406411,8,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
138,https://www.kaggle.com/c/asl-signs/discussion/406343,9,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
139,https://www.kaggle.com/c/asl-signs/discussion/406434,10,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
140,https://www.kaggle.com/c/asl-signs/discussion/406657,11,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
141,https://www.kaggle.com/c/asl-signs/discussion/406300,12,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
142,https://www.kaggle.com/c/asl-signs/discussion/406301,14,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
143,https://www.kaggle.com/c/asl-signs/discussion/406441,18,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
144,https://www.kaggle.com/c/asl-signs/discussion/406659,26,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
145,https://www.kaggle.com/c/asl-signs/discussion/406630,28,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
146,https://www.kaggle.com/c/asl-signs/discussion/406302,44,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
147,https://www.kaggle.com/c/asl-signs/discussion/406426,49,Google - Isolated Sign Language Recognition,"$100,000","1,165",Research,PostProcessorKernelDesc,2023
148,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402882,2,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
149,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402888,3,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
150,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/403398,5,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
151,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/403153,6,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
152,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/403713,8,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
153,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402849,9,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
154,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402969,10,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
155,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402920,11,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
156,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/403000,12,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
157,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/405563,13,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
158,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402973,14,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
159,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/405034,15,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
160,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402861,16,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
161,https://www.kaggle.com/c/icecube-neutrinos-in-deep-ice/discussion/402864,20,IceCube - Neutrinos in Deep Ice,"$50,000",812,Research,MeanAngularError,2023
162,https://www.kaggle.com/c/playground-series-s3e12/discussion/402416,8,"Playground Series - Season 3, Episode 12",Swag,"1,088",Playground,Log Loss,2023
163,https://www.kaggle.com/c/playground-series-s3e12/discussion/402398,24,"Playground Series - Season 3, Episode 12",Swag,"1,088",Playground,Log Loss,2023
164,https://www.kaggle.com/c/playground-series-s3e12/discussion/402347,28,"Playground Series - Season 3, Episode 12",Swag,"1,088",Playground,Log Loss,2023
165,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/401578,2,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
166,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/401641,3,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
167,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/401588,4,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
168,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/401382,5,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
169,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/400709,6,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
170,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/400116,7,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
171,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/400834,8,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
172,https://www.kaggle.com/c/march-machine-learning-mania-2023/discussion/400151,9,March Machine Learning Mania 2023,"$50,000",1033,Featured,Mean Squared Error,2023
